CustomerID,Recency,Frequency,Monetary,Country,UniqueProducts,TotalQuantity,AvgTransactionValue,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment
15988,19,1,158.03,United Kingdom,26,181,158.03,3,1,1,311,5,Promising
15990,44,2,792.11,United Kingdom,52,443,396.055,3,2,3,323,8,Needs Attention
15992,4,1,41.989999999999995,United Kingdom,3,17,41.989999999999995,4,1,1,411,6,Promising
15993,9,10,2756.82,United Kingdom,336,2042,275.682,4,4,4,444,12,Champions
15994,55,1,427.07,United Kingdom,31,177,427.07,2,1,2,212,5,Hibernating
15996,88,7,1044.78,United Kingdom,103,382,149.25428571428571,2,4,3,243,9,Needs Attention
15998,37,6,3084.17,United Kingdom,373,2037,514.0283333333333,3,4,4,344,11,Loyal Customers
16000,3,3,12393.7,United Kingdom,9,5110,4131.233333333334,4,2,4,424,10,Champions
16003,30,5,2735.37,United Kingdom,82,1185,547.074,3,3,4,334,10,Loyal Customers
16005,12,4,615.39,United Kingdom,173,300,153.8475,4,3,2,432,9,Champions
16006,211,1,101.4,United Kingdom,8,84,101.4,1,1,1,111,3,Hibernating
16007,48,4,1701.94,United Kingdom,221,1393,425.485,3,3,4,334,10,Loyal Customers
16008,24,3,478.78,United Kingdom,29,323,159.59333333333333,3,2,2,322,7,Promising
16009,22,4,992.71,United Kingdom,68,378,248.1775,3,3,3,333,9,Loyal Customers
16010,246,3,407.5,United Kingdom,62,210,135.83333333333334,1,2,2,122,5,Hibernating
16011,8,16,3362.71,United Kingdom,99,2042,210.169375,4,4,4,444,12,Champions
16012,35,3,1415.29,United Kingdom,87,799,471.7633333333333,3,2,3,323,8,Needs Attention
16013,4,54,33366.25,United Kingdom,34,13845,617.8935185185185,4,4,4,444,12,Champions
16014,36,4,653.13,United Kingdom,123,261,163.2825,3,3,3,333,9,Loyal Customers
16015,4,4,690.54,United Kingdom,146,906,172.635,4,3,3,433,10,Champions
16016,3,10,1483.31,United Kingdom,156,618,148.331,4,4,3,443,11,Champions
16017,47,1,211.88,United Kingdom,26,102,211.88,3,1,1,311,5,Promising
16018,39,2,408.90000000000003,United Kingdom,26,190,204.45000000000002,3,2,2,322,7,Promising
16019,2,10,3450.2400000000002,United Kingdom,133,1649,345.024,4,4,4,444,12,Champions
16020,17,3,851.01,United Kingdom,42,487,283.67,4,2,3,423,9,Champions
16022,260,1,628.28,United Kingdom,68,261,628.28,1,1,2,112,4,Hibernating
16023,46,3,719.81,United Kingdom,90,358,239.93666666666664,3,2,3,323,8,Needs Attention
16024,12,1,251.24,United Kingdom,61,398,251.24,4,1,1,411,6,Promising
16025,30,1,439.65999999999997,United Kingdom,28,338,439.65999999999997,3,1,2,312,6,Promising
16026,43,1,236.09,United Kingdom,30,243,236.09,3,1,1,311,5,Promising
16027,92,7,852.12,United Kingdom,12,1146,121.73142857142857,2,4,3,243,9,Needs Attention
16029,39,76,50992.61,United Kingdom,46,32148,670.9553947368421,3,4,4,344,11,Loyal Customers
16030,310,1,331.24,United Kingdom,28,283,331.24,1,1,2,112,4,Hibernating
16031,92,2,548.94,United Kingdom,91,423,274.47,2,2,2,222,6,Needs Attention
16033,6,27,8727.61,United Kingdom,539,3516,323.24481481481484,4,4,4,444,12,Champions
16034,196,3,437.7,United Kingdom,18,242,145.9,1,2,2,122,5,Hibernating
16036,87,2,758.92,United Kingdom,55,716,379.46,2,2,3,223,7,Needs Attention
16037,270,3,855.02,United Kingdom,37,428,285.00666666666666,1,2,3,123,6,Hibernating
16038,8,4,454.33000000000004,United Kingdom,24,241,113.58250000000001,4,3,2,432,9,Champions
16040,65,3,1313.55,United Kingdom,57,684,437.84999999999997,2,2,3,223,7,Needs Attention
16041,31,3,3166.4,United Kingdom,6,1584,1055.4666666666667,3,2,4,324,9,Needs Attention
16042,22,7,1147.37,United Kingdom,68,745,163.91,3,4,3,343,10,Loyal Customers
16043,38,4,773.99,United Kingdom,30,503,193.4975,3,3,3,333,9,Loyal Customers
16045,120,4,1340.7,United Kingdom,71,897,335.175,2,3,3,233,8,Needs Attention
16048,86,3,243.69000000000003,United Kingdom,9,143,81.23,2,2,1,221,5,Hibernating
16049,40,3,1111.79,United Kingdom,248,793,370.59666666666664,3,2,3,323,8,Needs Attention
16050,174,1,137.9,United Kingdom,10,278,137.9,1,1,1,111,3,Hibernating
16052,54,1,362.06,United Kingdom,34,282,362.06,2,1,2,212,5,Hibernating
16053,33,2,1511.95,United Kingdom,81,1793,755.975,3,2,3,323,8,Needs Attention
16054,145,1,783.9,United Kingdom,70,380,783.9,1,1,3,113,5,Hibernating
16055,221,1,134.8,United Kingdom,8,22,134.8,1,1,1,111,3,Hibernating
16056,45,1,664.85,United Kingdom,66,347,664.85,3,1,3,313,7,Others
16057,4,10,2140.2200000000003,United Kingdom,109,833,214.02200000000002,4,4,4,444,12,Champions
16059,66,6,1459.8600000000001,United Kingdom,126,643,243.31000000000003,2,4,3,243,9,Needs Attention
16061,269,1,-29.95,United Kingdom,1,-1,-29.95,1,1,1,111,3,Hibernating
16062,10,4,1153.62,United Kingdom,50,800,288.405,4,3,3,433,10,Champions
16063,260,1,335.32,United Kingdom,23,262,335.32,1,1,2,112,4,Hibernating
16065,365,1,372.09,United Kingdom,71,231,372.09,1,1,2,112,4,Hibernating
16066,17,5,1521.87,United Kingdom,77,936,304.37399999999997,4,3,3,433,10,Champions
16070,22,2,852.15,United Kingdom,32,457,426.075,3,2,3,323,8,Needs Attention
16071,45,1,326.24,United Kingdom,21,180,326.24,3,1,2,312,6,Promising
16072,288,1,584.3199999999999,United Kingdom,23,140,584.3199999999999,1,1,2,112,4,Hibernating
16073,292,2,94.35,United Kingdom,1,37,47.175,1,2,1,121,4,Hibernating
16076,3,11,2173.53,United Kingdom,71,1363,197.5936363636364,4,4,4,444,12,Champions
16078,284,1,79.2,United Kingdom,1,16,79.2,1,1,1,111,3,Hibernating
16079,17,3,1352.0,United Kingdom,18,864,450.6666666666667,4,2,3,423,9,Champions
16080,82,3,176.6,United Kingdom,10,104,58.86666666666667,2,2,1,221,5,Hibernating
16081,56,5,2806.9,United Kingdom,175,1477,561.38,2,3,4,234,9,Needs Attention
16083,101,2,1317.62,United Kingdom,31,908,658.81,2,2,3,223,7,Needs Attention
16084,299,1,436.18,United Kingdom,38,216,436.18,1,1,2,112,4,Hibernating
16085,23,5,981.51,United Kingdom,123,636,196.302,3,3,3,333,9,Loyal Customers
16086,59,6,1119.31,United Kingdom,24,510,186.55166666666665,2,4,3,243,9,Needs Attention
16091,155,2,315.06,United Kingdom,16,154,157.53,1,2,2,122,5,Hibernating
16092,99,5,779.36,United Kingdom,37,602,155.872,2,3,3,233,8,Needs Attention
16093,107,1,17.0,United Kingdom,1,20,17.0,2,1,1,211,4,Hibernating
16094,12,6,1041.83,United Kingdom,48,633,173.63833333333332,4,4,3,443,11,Champions
16096,264,1,320.62,United Kingdom,12,155,320.62,1,1,2,112,4,Hibernating
16097,240,1,185.04999999999998,United Kingdom,10,87,185.04999999999998,1,1,1,111,3,Hibernating
16098,88,7,2005.63,United Kingdom,34,613,286.5185714285714,2,4,4,244,10,Needs Attention
16099,50,3,731.9,United Kingdom,29,434,243.96666666666667,3,2,3,323,8,Needs Attention
16101,9,3,1245.96,United Kingdom,76,738,415.32,4,2,3,423,9,Champions
16102,42,3,1842.14,United Kingdom,41,942,614.0466666666667,3,2,4,324,9,Needs Attention
16103,7,6,1429.64,United Kingdom,30,558,238.27333333333334,4,4,3,443,11,Champions
16104,62,1,302.36,United Kingdom,28,123,302.36,2,1,2,212,5,Hibernating
16105,249,1,336.96,United Kingdom,13,330,336.96,1,1,2,112,4,Hibernating
16106,66,1,108.38,United Kingdom,6,74,108.38,2,1,1,211,4,Hibernating
16107,18,7,3204.1600000000003,United Kingdom,16,1176,457.7371428571429,3,4,4,344,11,Loyal Customers
16108,85,2,816.1,United Kingdom,48,599,408.05,2,2,3,223,7,Needs Attention
16109,219,2,611.88,United Kingdom,18,612,305.94,1,2,2,122,5,Hibernating
16110,45,3,1337.48,United Kingdom,283,733,445.82666666666665,3,2,3,323,8,Needs Attention
16112,143,4,195.73999999999998,United Kingdom,15,574,48.934999999999995,2,3,1,231,6,Others
16113,183,1,161.38,United Kingdom,30,176,161.38,1,1,1,111,3,Hibernating
16114,171,1,135.75000000000003,United Kingdom,8,43,135.75000000000003,1,1,1,111,3,Hibernating
16115,10,8,1667.97,United Kingdom,169,1001,208.49625,4,4,4,444,12,Champions
16116,206,2,592.88,United Kingdom,34,246,296.44,1,2,2,122,5,Hibernating
16117,190,1,232.21,United Kingdom,30,130,232.21,1,1,1,111,3,Hibernating
16119,8,2,423.36,United Kingdom,14,240,211.68,4,2,2,422,8,Potential Loyalists
16120,59,5,1294.14,United Kingdom,26,866,258.82800000000003,2,3,3,233,8,Needs Attention
16121,57,2,867.11,United Kingdom,170,586,433.555,2,2,3,223,7,Needs Attention
16122,73,4,684.4200000000001,United Kingdom,26,1128,171.10500000000002,2,3,3,233,8,Needs Attention
16123,52,1,307.78,United Kingdom,16,170,307.78,2,1,2,212,5,Hibernating
16124,316,2,187.15,United Kingdom,11,41,93.575,1,2,1,121,4,Hibernating
16125,367,1,289.35,United Kingdom,13,124,289.35,1,1,1,111,3,Hibernating
16126,29,4,6287.77,United Kingdom,57,2125,1571.9425,3,3,4,334,10,Loyal Customers
16127,39,1,656.25,United Kingdom,40,323,656.25,3,1,3,313,7,Others
16128,18,5,1880.22,United Kingdom,76,988,376.044,3,3,4,334,10,Loyal Customers
16131,52,6,3506.54,United Kingdom,55,1802,584.4233333333333,2,4,4,244,10,Needs Attention
16133,4,46,14305.66,United Kingdom,221,8738,310.99260869565217,4,4,4,444,12,Champions
16134,22,3,603.69,United Kingdom,34,357,201.23000000000002,3,2,2,322,7,Promising
16135,263,1,517.55,United Kingdom,21,209,517.55,1,1,2,112,4,Hibernating
16136,60,3,709.38,United Kingdom,35,440,236.46,2,2,3,223,7,Needs Attention
16138,368,1,-7.95,United Kingdom,1,-1,-7.95,1,1,1,111,3,Hibernating
16139,19,3,635.41,United Kingdom,25,330,211.8033333333333,3,2,2,322,7,Promising
16140,53,4,703.77,United Kingdom,33,727,175.9425,2,3,3,233,8,Needs Attention
16141,88,1,620.4,United Kingdom,30,238,620.4,2,1,2,212,5,Hibernating
16142,250,1,535.34,United Kingdom,37,422,535.34,1,1,2,112,4,Hibernating
16143,3,7,2419.84,United Kingdom,75,917,345.6914285714286,4,4,4,444,12,Champions
16144,247,1,175.2,United Kingdom,1,16,175.2,1,1,1,111,3,Hibernating
16145,9,18,3741.98,United Kingdom,134,3072,207.88777777777779,4,4,4,444,12,Champions
16146,157,3,734.13,United Kingdom,26,427,244.71,1,2,3,123,6,Hibernating
16147,134,1,375.0,United Kingdom,22,246,375.0,2,1,2,212,5,Hibernating
16148,296,1,76.32000000000001,United Kingdom,1,72,76.32000000000001,1,1,1,111,3,Hibernating
16149,5,2,280.52,United Kingdom,18,308,140.26,4,2,1,421,7,Potential Loyalists
16150,39,10,1906.07,United Kingdom,91,1004,190.607,3,4,4,344,11,Loyal Customers
16152,269,1,1829.04,United Kingdom,29,642,1829.04,1,1,4,114,6,Hibernating
16153,50,5,1824.23,United Kingdom,78,1073,364.846,3,3,4,334,10,Loyal Customers
16156,9,13,3024.62,United Kingdom,109,1270,232.66307692307691,4,4,4,444,12,Champions
16157,16,4,644.24,United Kingdom,12,344,161.06,4,3,2,432,9,Champions
16159,282,1,348.2,United Kingdom,14,236,348.2,1,1,2,112,4,Hibernating
16160,64,4,1009.4499999999999,United Kingdom,20,1153,252.36249999999998,2,3,3,233,8,Needs Attention
16161,2,26,5352.97,United Kingdom,293,2506,205.88346153846155,4,4,4,444,12,Champions
16162,252,1,37.4,United Kingdom,2,4,37.4,1,1,1,111,3,Hibernating
16163,225,3,441.59999999999997,United Kingdom,5,92,147.2,1,2,2,122,5,Hibernating
16164,17,4,802.53,United Kingdom,27,432,200.6325,4,3,3,433,10,Champions
16168,11,28,3770.6,United Kingdom,57,1888,134.6642857142857,4,4,4,444,12,Champions
16169,8,4,1822.97,United Kingdom,71,1325,455.7425,4,3,4,434,11,Champions
16170,51,7,1880.4199999999998,United Kingdom,106,1766,268.63142857142856,2,4,4,244,10,Needs Attention
16171,59,1,73.2,United Kingdom,3,24,73.2,2,1,1,211,4,Hibernating
16172,95,5,1140.21,United Kingdom,52,787,228.042,2,3,3,233,8,Needs Attention
16173,16,7,1406.57,United Kingdom,70,571,200.9385714285714,4,4,3,443,11,Champions
16174,126,3,1009.5500000000001,United Kingdom,19,651,336.5166666666667,2,2,3,223,7,Needs Attention
16175,94,4,1037.59,United Kingdom,45,533,259.3975,2,3,3,233,8,Needs Attention
16177,50,1,331.95,United Kingdom,15,95,331.95,3,1,2,312,6,Promising
16178,138,1,197.9,United Kingdom,8,94,197.9,2,1,1,211,4,Hibernating
16179,61,1,215.83,United Kingdom,11,99,215.83,2,1,1,211,4,Hibernating
16180,100,10,10217.48,United Kingdom,92,5853,1021.7479999999999,2,4,4,244,10,Needs Attention
16181,73,1,305.54,United Kingdom,11,152,305.54,2,1,2,212,5,Hibernating
16182,72,4,6617.65,United Kingdom,17,3791,1654.4125,2,3,4,234,9,Needs Attention
16183,67,1,338.71000000000004,United Kingdom,15,113,338.71000000000004,2,1,2,212,5,Hibernating
16184,64,7,1155.54,United Kingdom,26,560,165.07714285714286,2,4,3,243,9,Needs Attention
16185,17,2,529.41,United Kingdom,31,260,264.705,4,2,2,422,8,Potential Loyalists
16186,23,13,3991.94,United Kingdom,87,3008,307.0723076923077,3,4,4,344,11,Loyal Customers
16187,32,17,6841.24,United Kingdom,160,5004,402.4258823529412,3,4,4,344,11,Loyal Customers
16188,45,4,981.86,United Kingdom,65,782,245.465,3,3,3,333,9,Loyal Customers
16189,16,2,215.48,United Kingdom,9,134,107.74,4,2,1,421,7,Potential Loyalists
16190,40,1,215.08,United Kingdom,6,88,215.08,3,1,1,311,5,Promising
16191,3,25,4913.32,United Kingdom,67,3203,196.53279999999998,4,4,4,444,12,Champions
16193,237,1,314.45,United Kingdom,19,219,314.45,1,1,2,112,4,Hibernating
16198,75,1,400.68100000000004,United Kingdom,15,129,400.68100000000004,2,1,2,212,5,Hibernating
16200,4,2,1080.6200000000001,United Kingdom,149,523,540.3100000000001,4,2,3,423,9,Champions
16201,3,5,1821.52,United Kingdom,74,1267,364.304,4,3,4,434,11,Champions
16202,361,1,365.27,United Kingdom,18,191,365.27,1,1,2,112,4,Hibernating
16203,59,5,589.15,United Kingdom,27,261,117.83,2,3,2,232,7,Needs Attention
16204,23,1,405.71,United Kingdom,45,231,405.71,3,1,2,312,6,Promising
16205,31,4,761.38,United Kingdom,73,517,190.345,3,3,3,333,9,Loyal Customers
16206,55,4,537.0600000000001,United Kingdom,52,272,134.26500000000001,2,3,2,232,7,Needs Attention
16207,25,1,394.38,United Kingdom,19,140,394.38,3,1,2,312,6,Promising
16208,45,2,664.26,United Kingdom,61,333,332.13,3,2,3,323,8,Needs Attention
16209,89,5,2262.62,United Kingdom,37,1179,452.524,2,3,4,234,9,Needs Attention
16210,2,18,21086.3,United Kingdom,74,7559,1171.461111111111,4,4,4,444,12,Champions
16211,81,2,542.77,United Kingdom,23,153,271.385,2,2,2,222,6,Needs Attention
16212,19,3,681.19,United Kingdom,40,241,227.06333333333336,3,2,3,323,8,Needs Attention
16213,79,1,159.0,United Kingdom,6,48,159.0,2,1,1,211,4,Hibernating
16214,171,3,1062.75,United Kingdom,36,420,354.25,1,2,3,123,6,Hibernating
16215,81,1,242.35,United Kingdom,14,104,242.35,2,1,1,211,4,Hibernating
16216,267,1,914.9300000000001,United Kingdom,37,254,914.9300000000001,1,1,3,113,5,Hibernating
16217,235,4,259.39000000000004,United Kingdom,14,76,64.84750000000001,1,3,1,131,5,Others
16218,30,8,3054.87,United Kingdom,56,2077,381.85875,3,4,4,344,11,Loyal Customers
16221,37,3,864.86,United Kingdom,90,717,288.2866666666667,3,2,3,323,8,Needs Attention
16222,318,1,846.72,United Kingdom,120,365,846.72,1,1,3,113,5,Hibernating
16224,57,4,1295.3,United Kingdom,90,1116,323.825,2,3,3,233,8,Needs Attention
16225,45,5,1096.32,United Kingdom,109,493,219.26399999999998,3,3,3,333,9,Loyal Customers
16226,203,3,255.12,United Kingdom,6,192,85.04,1,2,1,121,4,Hibernating
16227,219,2,308.32000000000005,United Kingdom,6,88,154.16000000000003,1,2,2,122,5,Hibernating
16229,87,2,1010.6,United Kingdom,46,318,505.3,2,2,3,223,7,Needs Attention
16230,190,2,542.03,United Kingdom,32,365,271.015,1,2,2,122,5,Hibernating
16232,33,5,983.23,United Kingdom,24,547,196.64600000000002,3,3,3,333,9,Loyal Customers
16233,71,5,422.13,United Kingdom,22,165,84.426,2,3,2,232,7,Needs Attention
16235,41,6,858.41,United Kingdom,42,328,143.06833333333333,3,4,3,343,10,Loyal Customers
16236,78,1,432.2,United Kingdom,20,184,432.2,2,1,2,212,5,Hibernating
16239,57,3,372.9,United Kingdom,18,218,124.3,2,2,2,222,6,Needs Attention
16240,8,5,3693.81,United Kingdom,127,1634,738.762,4,3,4,434,11,Champions
16241,10,13,2607.87,United Kingdom,347,1453,200.6053846153846,4,4,4,444,12,Champions
16242,8,8,3598.26,United Kingdom,184,1981,449.7825,4,4,4,444,12,Champions
16243,34,2,409.1,United Kingdom,49,110,204.55,3,2,2,322,7,Promising
16244,212,2,1522.75,United Kingdom,88,855,761.375,1,2,3,123,6,Hibernating
16245,24,5,1352.3600000000001,United Kingdom,80,1008,270.47200000000004,3,3,3,333,9,Loyal Customers
16247,170,1,114.56,United Kingdom,16,182,114.56,1,1,1,111,3,Hibernating
16248,62,1,152.94,United Kingdom,7,78,152.94,2,1,1,211,4,Hibernating
16249,53,5,1800.07,United Kingdom,67,950,360.014,2,3,4,234,9,Needs Attention
16250,261,2,389.44,United Kingdom,22,208,194.72,1,2,2,122,5,Hibernating
16252,366,1,-295.09,United Kingdom,21,-158,-295.09,1,1,1,111,3,Hibernating
16253,32,3,3665.62,United Kingdom,115,3137,1221.8733333333332,3,2,4,324,9,Needs Attention
16255,17,10,2609.3,United Kingdom,146,1760,260.93,4,4,4,444,12,Champions
16256,258,2,732.63,United Kingdom,13,577,366.315,1,2,3,123,6,Hibernating
16257,177,1,46.95,United Kingdom,2,2,46.95,1,1,1,111,3,Hibernating
16258,45,5,5203.51,United Kingdom,111,2994,1040.702,3,3,4,334,10,Loyal Customers
16260,51,1,1035.45,United Kingdom,18,311,1035.45,2,1,3,213,6,Hibernating
16261,17,4,746.83,United Kingdom,98,306,186.7075,4,3,3,433,10,Champions
16262,361,1,-31.65,United Kingdom,3,-5,-31.65,1,1,1,111,3,Hibernating
16265,9,11,5423.15,United Kingdom,164,2627,493.01363636363635,4,4,4,444,12,Champions
16266,74,7,861.89,United Kingdom,44,398,123.12714285714286,2,4,3,243,9,Needs Attention
16268,71,2,667.65,United Kingdom,45,533,333.825,2,2,3,223,7,Needs Attention
16270,353,1,1141.24,United Kingdom,54,688,1141.24,1,1,3,113,5,Hibernating
16271,3,6,1423.29,United Kingdom,90,1037,237.215,4,4,3,443,11,Champions
16272,117,1,411.7,United Kingdom,25,224,411.7,2,1,2,212,5,Hibernating
16274,373,1,357.95,United Kingdom,64,155,357.95,1,1,2,112,4,Hibernating
16275,197,1,559.87,United Kingdom,33,336,559.87,1,1,2,112,4,Hibernating
16276,177,1,810.6000000000001,United Kingdom,6,420,810.6000000000001,1,1,3,113,5,Hibernating
16278,23,3,537.83,United Kingdom,23,109,179.27666666666667,3,2,2,322,7,Promising
16279,21,4,1496.68,United Kingdom,104,1052,374.17,3,3,3,333,9,Loyal Customers
16281,72,1,2062.06,United Kingdom,17,934,2062.06,2,1,4,214,7,Hibernating
16282,340,1,168.3,United Kingdom,11,114,168.3,1,1,1,111,3,Hibernating
16283,6,7,1531.51,United Kingdom,117,1222,218.78714285714287,4,4,3,443,11,Champions
16284,31,2,823.97,United Kingdom,87,544,411.985,3,2,3,323,8,Needs Attention
16287,170,1,142.5,United Kingdom,8,298,142.5,1,1,1,111,3,Hibernating
16292,117,2,280.9,United Kingdom,17,188,140.45,2,2,1,221,5,Hibernating
16293,9,12,2236.7400000000002,United Kingdom,102,978,186.395,4,4,4,444,12,Champions
16295,10,4,1328.55,United Kingdom,70,841,332.1375,4,3,3,433,10,Champions
16297,213,4,275.4,United Kingdom,21,180,68.85,1,3,1,131,5,Others
16298,23,3,598.2,United Kingdom,22,198,199.4,3,2,2,322,7,Promising
16302,108,2,212.82,United Kingdom,11,134,106.41,2,2,1,221,5,Hibernating
16303,26,4,5305.83,United Kingdom,119,2621,1326.4575,3,3,4,334,10,Loyal Customers
16305,139,1,361.21999999999997,United Kingdom,22,256,361.21999999999997,2,1,2,212,5,Hibernating
16306,214,9,602.27,United Kingdom,36,471,66.91888888888889,1,4,2,142,7,Others
16308,38,4,2560.0,United Kingdom,1,8000,640.0,3,3,4,334,10,Loyal Customers
16309,92,3,686.67,United Kingdom,39,465,228.89,2,2,3,223,7,Needs Attention
16311,18,2,616.26,United Kingdom,35,394,308.13,3,2,2,322,7,Promising
16313,3,2,274.15000000000003,United Kingdom,16,165,137.07500000000002,4,2,1,421,7,Potential Loyalists
16315,331,1,226.37,United Kingdom,14,75,226.37,1,1,1,111,3,Hibernating
16316,64,12,2755.56,United Kingdom,121,1466,229.63,2,4,4,244,10,Needs Attention
16317,120,3,1341.65,United Kingdom,64,890,447.2166666666667,2,2,3,223,7,Needs Attention
16318,35,1,328.15,United Kingdom,19,199,328.15,3,1,2,312,6,Promising
16319,218,1,404.40000000000003,United Kingdom,3,72,404.40000000000003,1,1,2,112,4,Hibernating
16320,172,2,1038.46,Unspecified,56,732,519.23,1,2,3,123,6,Hibernating
16321,72,7,230.70000000000002,Australia,7,78,32.95714285714286,2,4,1,241,7,Others
16322,1,2,326.75,United Kingdom,28,231,163.375,4,2,2,422,8,Potential Loyalists
16323,196,1,207.50000000000003,United Kingdom,1,50,207.50000000000003,1,1,1,111,3,Hibernating
16324,128,3,428.68,United Kingdom,100,282,142.89333333333335,2,2,2,222,6,Needs Attention
16325,44,5,510.54,United Kingdom,14,164,102.108,3,3,2,332,8,Needs Attention
16326,6,15,3085.96,United Kingdom,158,689,205.73066666666668,4,4,4,444,12,Champions
16327,14,6,3844.22,United Kingdom,142,2571,640.7033333333333,4,4,4,444,12,Champions
16330,18,4,242.21,United Kingdom,39,145,60.5525,3,3,1,331,7,Others
16332,28,8,1583.2,United Kingdom,125,793,197.9,3,4,3,343,10,Loyal Customers
16333,8,22,26626.8,United Kingdom,9,32184,1210.3090909090909,4,4,4,444,12,Champions
16337,37,1,151.05,United Kingdom,10,87,151.05,3,1,1,311,5,Promising
16338,157,1,214.79999999999998,United Kingdom,11,94,214.79999999999998,1,1,1,111,3,Hibernating
16339,284,1,109.95,United Kingdom,17,23,109.95,1,1,1,111,3,Hibernating
16340,107,1,549.07,United Kingdom,124,501,549.07,2,1,2,212,5,Hibernating
16341,25,6,1959.38,United Kingdom,60,1388,326.56333333333333,3,4,4,344,11,Loyal Customers
16342,75,4,322.41,United Kingdom,10,157,80.6025,2,3,2,232,7,Needs Attention
16343,16,2,370.47999999999996,United Kingdom,29,195,185.23999999999998,4,2,2,422,8,Potential Loyalists
